Location ID,Address,City,State,Zip,Latitude,Longitude,Location
9668,3938 W NORTH AVE,CHICAGO,IL,60647,41.91000804011686,-87.7254384632608,"41.91000804011685, -87.7254384632608"
9669,3939 N BROADWAY,CHICAGO,IL,60613,41.953921908045686,-87.64995563481801,"41.953921908045686, -87.64995563481801"
9670,3939 S KEDZIE AVE,CHICAGO,IL,60632,41.821458163526934,-87.70435016027004,"41.82145816352694, -87.70435016027005"
9671,3939 W 26TH ST,CHICAGO,IL,60623,41.84415588309253,-87.72357322718126,"41.84415588309253, -87.72357322718126"
9672,3939 W 31ST ST,CHICAGO,IL,60623,41.83678700030819,-87.72344132871899,"41.836787000308185, -87.72344132871899"
9673,3939 W 79TH ST,CHICAGO,IL,60652,41.74934817042143,-87.72109672740629,"41.74934817042143, -87.7210967274063"
9674,3939 W DEVON AVE,CHICAGO,IL,60659,41.997133350542754,-87.72785031804918,"41.997133350542754, -87.72785031804918"
9675,3939 W DIVISION ST,CHICAGO,IL,60651,41.90257162200862,-87.725324886537,"41.902571622008615, -87.725324886537"
9676,3939 W IRVING PARK RD,CHICAGO,IL,60618,41.95355180443531,-87.72667299244586,"41.953551804435314, -87.72667299244584"
9677,3939 W OGDEN AVE,CHICAGO,IL,60623,41.85128848840584,-87.72385084332926,"41.851288488405835, -87.72385084332925"
9678,3939-41 W IRVING PARK RD,CHICAGO,IL,60618,41.95355180443531,-87.72667299244586,"41.953551804435314, -87.72667299244584"
9679,3940 E 106TH ST,CHICAGO,IL,60617,41.702806095091134,-87.52770401162323,"41.70280609509113, -87.52770401162324"
9680,3940 N RAVENSWOOD AVE,CHICAGO,IL,60613,41.953586381190156,-87.67434145302131,"41.95358638119016, -87.67434145302131"
9681,3940 W FULLERTON AVE,CHICAGO,IL,60647,41.924602103712495,-87.7259506061828,"41.924602103712495, -87.72595060618282"
9682,3940 W LAWRENCE AVE,CHICAGO,IL,60625,41.968359543198794,-87.72726653660831,"41.968359543198794, -87.72726653660831"
9683,3941 N LINCOLN AVE,CHICAGO,IL,60613,41.95350871051315,-87.67813956316715,"41.95350871051315, -87.67813956316716"
9684,3941 W LAWRENCE AVE,CHICAGO,IL,60625,41.968140027975075,-87.72726300225054,"41.968140027975075, -87.72726300225054"
9685,3941-3943 S INDIANA AVE,CHICAGO,IL,60653,41.82237019007892,-87.62142025266415,"41.82237019007892, -87.62142025266414"
9686,3941-3943 W LAWRENCE AVE,CHICAGO,IL,60625,41.968140027975075,-87.72726300225054,"41.968140027975075, -87.72726300225054"
9687,3941-3949 S INDIANA AVE,CHICAGO,IL,60653,41.82237019007892,-87.62142025266415,"41.82237019007892, -87.62142025266414"
9688,3942 N SHERIDAN RD,CHICAGO,IL,60613,41.954005294391735,-87.65467866786224,"41.954005294391735, -87.65467866786224"
9689,3942 W ROOSEVELT RD,CHICAGO,IL,60624,41.86629178354989,-87.72448314874546,"41.86629178354989, -87.72448314874545"
9690,3942-3944 W ROOSEVELT RD,CHICAGO,IL,60624,41.86629178354989,-87.72448314874546,"41.86629178354989, -87.72448314874545"
9691,3943 N HARLEM AVE,CHICAGO,IL,60634,41.95204240743297,-87.80709474254513,"41.95204240743297, -87.80709474254513"
9692,3943 W 47TH ST,CHICAGO,IL,60632,41.80777906430707,-87.7228469466131,"41.80777906430707, -87.7228469466131"
9693,3943 W LAWRENCE AVE,CHICAGO,IL,60625,41.96813935478283,-87.72734126355982,"41.96813935478283, -87.72734126355982"
9694,3943 W ROOSEVELT RD,CHICAGO,IL,60624,41.86607379348164,-87.72437267706232,"41.86607379348164, -87.72437267706233"
9695,3944 N CENTRAL AVE,CHICAGO,IL,60634,41.952708745779994,-87.76713114902138,"41.95270874577999, -87.76713114902138"
9696,3944 N WESTERN AVE,CHICAGO,IL,60618,41.95351429360543,-87.68859943803591,"41.95351429360543, -87.6885994380359"
9697,3944 W CHICAGO AVE,CHICAGO,IL,60651,41.89548302959406,-87.72538176849254,"41.89548302959406, -87.72538176849255"
9698,3944 W ROOSEVELT RD,CHICAGO,IL,60624,41.86629065519555,-87.72456177467829,"41.86629065519555, -87.72456177467829"
9699,3944-3946 N SHERIDAN RD,CHICAGO,IL,60613,41.95405970426544,-87.65468014494112,"41.95405970426544, -87.65468014494112"
9700,3945 N BROADWAY,CHICAGO,IL,60613,41.954095576616304,-87.65007225130127,"41.954095576616304, -87.65007225130127"
9701,3945 N CICERO AVE,CHICAGO,IL,60641,41.95294834683088,-87.74715793840626,"41.95294834683088, -87.74715793840627"
9702,3945 S ARCHER,CHICAGO,IL,60603,41.821793140417206,-87.69145184072912,"41.8217931404172, -87.69145184072913"
9703,3945 W 31ST ST,CHICAGO,IL,60623,41.836782523060506,-87.72369456761018,"41.836782523060506, -87.72369456761018"
9704,3945 W ARMITAGE AVE BLDG 1STFL,CHICAGO,IL,60647,41.91706435225203,-87.72594468649505,"41.91706435225202, -87.72594468649507"
9705,3945 W ARMITAGE AVE,CHICAGO,IL,60647,41.91706435225203,-87.72594468649505,"41.91706435225202, -87.72594468649507"
9706,3946 N LINCOLN AVE,CHICAGO,IL,60613,41.953758143098824,-87.67864418991994,"41.95375814309882, -87.67864418991992"
9707,3946 W CERMAK RD,CHICAGO,IL,60623,41.85166707002555,-87.72408696416231,"41.85166707002555, -87.72408696416231"
9708,3946 W DIVISION AVE,CHICAGO,IL,60651,41.90278874138139,-87.72569379231243,"41.90278874138139, -87.72569379231244"
9709,3947 S DR MARTIN LUTHER KING JR DR,CHICAGO,IL,60653,41.82254785730014,-87.61681561837467,"41.82254785730014, -87.61681561837467"
9710,3947 S KEDZIE AVE,CHICAGO,IL,60632,41.82120986608627,-87.70434018159041,"41.82120986608627, -87.7043401815904"
9711,3947 W FULLERTON AVE,CHICAGO,IL,60647,41.92438086726451,-87.72620077208454,"41.92438086726451, -87.72620077208454"
9712,3947-3957 N WESTERN AVE,CHICAGO,IL,60618,41.95361090708805,-87.68830810769623,"41.95361090708805, -87.68830810769622"
9713,3948 N SHERIDAN RD,CHICAGO,IL,60613,41.954168583039106,-87.65468310977613,"41.9541685830391, -87.65468310977614"
9714,3948 W CERMAK RD,CHICAGO,IL,60623,41.851665675991306,-87.72417434668965,"41.851665675991306, -87.72417434668964"
9715,3948 W LAWRENCE AVE,CHICAGO,IL,60625,41.96835706823853,-87.72757835154994,"41.968357068238525, -87.72757835154994"
9716,3949 N ASHLAND AVE,CHICAGO,IL,60613,41.953872905109016,-87.66888933788546,"41.953872905109016, -87.66888933788545"
9717,3949 N BROADWAY,CHICAGO,IL,60613,41.95421067810481,-87.65014829844601,"41.954210678104815, -87.65014829844601"
9718,3949 N PINE GROVE AVE,CHICAGO,IL,60613,41.95428339275127,-87.64778258472806,"41.95428339275127, -87.64778258472806"
9719,3949 S KEELER AVE,CHICAGO,IL,60632,41.82097846505962,-87.72814368336078,"41.82097846505962, -87.72814368336078"
9720,3949 W 71ST ST,CHICAGO,IL,60629,41.76399366461389,-87.72208036368175,"41.763993664613885, -87.72208036368175"
9721,3949 W DEVON AVE,CHICAGO,IL,60659,41.99713137588713,-87.72831703541054,"41.99713137588713, -87.72831703541054"
9722,3949 W LAWRENCE AVE,CHICAGO,IL,60625,41.968137548897424,-87.72757530991093,"41.96813754889742, -87.72757530991092"
9723,3949 W OGDEN AVE,CHICAGO,IL,60623,41.85116337917767,-87.72417334475008,"41.85116337917767, -87.72417334475008"
9724,3950 N HARLEM AVE,CHICAGO,IL,60634,41.95225488946834,-87.80739690900612,"41.95225488946834, -87.80739690900613"
9725,3950-3952 W 63RD ST,CHICAGO,IL,60629,41.7787725408632,-87.7223358116483,"41.7787725408632, -87.72233581164832"
9726,3950-52 W 63RD ST,CHICAGO,IL,60629,41.7787725408632,-87.7223358116483,"41.7787725408632, -87.72233581164832"
9727,3951 N KIMBALL AVE,CHICAGO,IL,60618,41.953543690256204,-87.71274346541044,"41.9535436902562, -87.71274346541044"
9728,3951 W 103RD ST,CHICAGO,IL,60655,41.705769661371605,-87.72053293739903,"41.70576966137161, -87.72053293739903"
9729,3951 W DIVISION ST,CHICAGO,IL,60651,41.90256800279351,-87.72587434813055,"41.90256800279351, -87.72587434813055"
9730,3951 W FULLERTON AVE,CHICAGO,IL,60647,41.92437972511056,-87.72636932670423,"41.924379725110555, -87.72636932670424"
9731,3951 W LAWRENCE AVE,CHICAGO,IL,60625,41.96813694682956,-87.7276533253596,"41.96813694682956, -87.7276533253596"
9732,3952 N ASHLAND AVE,CHICAGO,IL,60613,41.953977995883434,-87.6691863077267,"41.95397799588343, -87.6691863077267"
9733,3952 N CENTRAL AVE,CHICAGO,IL,60634,41.952951275075506,-87.767138005692,"41.95295127507551, -87.767138005692"
9734,3952 N HARLEM AVE,CHICAGO,IL,60634,41.95230949839922,-87.80739896000574,"41.95230949839922, -87.80739896000573"
9735,3952 N SHERIDAN RD,CHICAGO,IL,60613,41.95427746181071,-87.65468607461882,"41.95427746181071, -87.65468607461881"
9736,3952 W 16TH ST,CHICAGO,IL,60623,41.858980933078705,-87.72455324225477,"41.8589809330787, -87.72455324225476"
9737,3952 W GRAND AVE,CHICAGO,IL,60651,41.90600596637657,-87.72572322529147,"41.90600596637657, -87.72572322529149"
9738,3952 W MONROE ST,CHICAGO,IL,60624,41.8798749138472,-87.7252903599048,"41.8798749138472, -87.7252903599048"
9739,3952-3954 N LINCOLN AVE,CHICAGO,IL,60613,41.95398486186948,-87.6788008606802,"41.95398486186948, -87.67880086068021"
9740,3953 W CHICAGO AVE,CHICAGO,IL,60651,41.8952609502373,-87.72574429245381,"41.895260950237294, -87.72574429245381"
9741,3953-3959 W FULLERTON AVE,CHICAGO,IL,60647,41.924378663567424,-87.72645213394472,"41.92437866356742, -87.72645213394472"
9742,3954 W 16TH ST,CHICAGO,IL,60623,41.858979827518944,-87.72463886047676,"41.858979827518944, -87.72463886047677"
9743,3954 W LAWRENCE AVE,CHICAGO,IL,60625,41.96835475685038,-87.72781332599324,"41.96835475685038, -87.72781332599324"
9744,3955 N BROADWAY,CHICAGO,IL,60613,41.95438519294508,-87.6502620280336,"41.954385192945075, -87.6502620280336"
9745,3955 N WESTERN AVE,CHICAGO,IL,60618,41.953849226099045,-87.68831485612203,"41.95384922609905, -87.68831485612203"
9746,3956 N NARRAGANSETT AVE,CHICAGO,IL,60634,41.952731561615614,-87.78669844262815,"41.95273156161562, -87.78669844262815"
9747,3956 W 63RD ST,CHICAGO,IL,60629,41.77876996611492,-87.72256327578367,"41.77876996611492, -87.72256327578367"
9748,3956 W GRAND AVE,CHICAGO,IL,60651,41.90606939742136,-87.7258813014283,"41.906069397421355, -87.7258813014283"
9749,3958 N NARRAGANSETT AVE,CHICAGO,IL,60634,41.95279200024572,-87.78670111988033,"41.952792000245715, -87.78670111988033"
9750,3958 W 58TH PL,CHICAGO,IL,60629,41.7869573525519,-87.72287003762142,"41.7869573525519, -87.72287003762142"
9751,3958 W ARTHINGTON ST,CHICAGO,IL,60624,41.869917909000954,-87.72519091966551,"41.86991790900095, -87.72519091966551"
9752,3958 W CERMAK RD,CHICAGO,IL,60623,41.851658704822434,-87.72461125928116,"41.85165870482243, -87.72461125928116"
9753,3958 W GRAND AVE,CHICAGO,IL,60651,41.906101127773695,-87.72596037410679,"41.906101127773695, -87.7259603741068"
9754,3958 W MONROE ST,CHICAGO,IL,60624,41.87987261425607,-87.72551692436804,"41.87987261425607, -87.72551692436804"
9755,3959 W ARMITAGE AVE,CHICAGO,IL,60647,41.91705724161532,-87.72649508692155,"41.91705724161531, -87.72649508692155"
9756,3959 W DIVERSEY AVE,CHICAGO,IL,60647,41.93168180882644,-87.72691403407654,"41.93168180882644, -87.72691403407654"
9757,3959 W FULLERTON AVE,CHICAGO,IL,60647,41.92437507335029,-87.72670493056832,"41.92437507335029, -87.72670493056832"
9758,3959 W HARRISON ST,CHICAGO,IL,60624,41.873333685165896,-87.72532900450999,"41.873333685165896, -87.72532900450999"
9759,3959 W LAWRENCE AVE,CHICAGO,IL,60625,41.9681333106261,-87.72796442844873,"41.9681333106261, -87.72796442844874"
9760,3959 W ROOSEVELT RD,CHICAGO,IL,60624,41.86606326069917,-87.72510651648437,"41.86606326069917, -87.72510651648437"
9761,3960 W IRVING PARK RD,CHICAGO,IL,60618,41.953758426626635,-87.72755892105032,"41.95375842662663, -87.72755892105032"
9762,3961 W IRVING PARK RD,CHICAGO,IL,60618,41.95354000964034,-87.72747981347084,"41.95354000964034, -87.72747981347085"
9763,3965 W IRVING PARK RD,CHICAGO,IL,60618,41.953538937104994,-87.7275531608253,"41.953538937105, -87.7275531608253"
9764,3968 N ELSTON AVE,CHICAGO,IL,60618,41.953332508068684,-87.71879172290043,"41.95333250806868, -87.71879172290042"
9765,3968 W BELMONT AVE BLDG,CHICAGO,IL,60618,41.939208462011344,-87.72680936145193,"41.93920846201134, -87.72680936145193"
9766,3968-3980 W COLUMBUS AVE,CHICAGO,IL,60652,41.73610237328168,-87.72103293124823,"41.736102373281675, -87.72103293124822"
9767,3970 N ELSTON AVE,CHICAGO,IL,60618,41.95337788158545,-87.71884823371836,"41.95337788158545, -87.71884823371836"
9768,3970 N MILWAUKEE AVE,CHICAGO,IL,60641,41.95289254100759,-87.7467093774592,"41.95289254100759, -87.74670937745921"
9769,3972 W COLUMBUS AVE,CHICAGO,IL,60652,41.73599725580383,-87.72116604660206,"41.735997255803824, -87.72116604660206"
9770,3973 W MADISON ST,CHICAGO,IL,60624,41.880626276535786,-87.72511153875485,"41.880626276535786, -87.72511153875485"
9771,3976 N ELSTON AVE,CHICAGO,IL,60618,41.95351400196992,-87.71901776665291,"41.95351400196992, -87.7190177666529"
9772,3977 W COLUMBUS AVE,CHICAGO,IL,60652,41.73585223621957,-87.72094571100702,"41.73585223621957, -87.72094571100703"
9773,3982 N AVONDALE AVE,CHICAGO,IL,60641,41.95333998629583,-87.73202749084835,"41.95333998629583, -87.73202749084835"
9774,3986 N AVONDALE AVE,CHICAGO,IL,60641,41.95340614931185,-87.73214376177366,"41.953406149311846, -87.73214376177367"
9775,3986 W BARRY ST,CHICAGO,IL,60618,41.93738186062328,-87.72682410240208,"41.937381860623276, -87.72682410240208"
9776,4 E MADISON ST,CHICAGO,IL,60602,41.882161188993614,-87.62771793681749,"41.88216118899361, -87.6277179368175"
9777,4 W 55TH ST,CHICAGO,IL,60609,41.794754446915825,-87.62586179651241,"41.794754446915825, -87.62586179651241"
9778,40 E GRAND AVE,CHICAGO,IL,60611,41.89179678289696,-87.62649273716488,"41.89179678289696, -87.62649273716487"
9779,40 E PEARSON ST,CHICAGO,IL,60611,41.89765153775095,-87.62672895599907,"41.897651537750946, -87.62672895599906"
9780,40 N CLINTON ST,CHICAGO,IL,60661,41.8831080720045,-87.64137747810499,"41.8831080720045, -87.64137747810499"
9781,40 N DEARBORN ST,CHICAGO,IL,60602,41.88294248005678,-87.62958041259006,"41.88294248005678, -87.62958041259006"
9782,40 N DEARBORN,CHICAGO,IL,60602,41.88294248005678,-87.62958041259006,"41.88294248005678, -87.62958041259006"
9783,40 N WELLS ST,CHICAGO,IL,60606,41.88294059690193,-87.63400628630511,"41.882940596901925, -87.63400628630511"
9784,40 S HALSTED ST,CHICAGO,IL,60661,41.880554245414245,-87.64747040571781,"41.88055424541424, -87.64747040571781"
9785,40 W LAKE ST,CHICAGO,IL,60601,41.88585599581413,-87.6294217392213,"41.88585599581413, -87.6294217392213"
9786,400 E 103RD ST,CHICAGO,IL,60628,41.70742617554536,-87.61370990488432,"41.70742617554536, -87.61370990488432"
9787,400 E 41ST ST,CHICAGO,IL,60653,41.82034950030901,-87.61651410947174,"41.82034950030901, -87.61651410947175"
9788,400 E 61ST ST,CHICAGO,IL,60637,41.78399506952186,-87.61565416279082,"41.78399506952186, -87.61565416279082"
9789,400 E 63RD ST,CHICAGO,IL,60637,41.78034996694072,-87.61556531286772,"41.78034996694072, -87.61556531286772"
9790,400 E 69TH ST,CHICAGO,IL,60637,41.769450482451795,-87.61529792086748,"41.769450482451795, -87.61529792086748"
9791,400 E 71ST ST,CHICAGO,IL,60619,41.76582254075368,-87.61520620272347,"41.765822540753675, -87.61520620272347"
9792,400 E 87TH ST,CHICAGO,IL,60619,41.73661396743665,-87.61444973049696,"41.73661396743665, -87.61444973049697"
9793,400 E 95TH ST,CHICAGO,IL,60619,41.722003125289,-87.61408563629568,"41.722003125289, -87.61408563629567"
9794,400 E MONROE DR,CHICAGO,IL,60603,41.88102971688296,-87.61728156640459,"41.881029716882956, -87.61728156640459"
9795,400 E RANDOLPH ST,CHICAGO,IL,60601,41.8846463654345,-87.61724849623945,"41.8846463654345, -87.61724849623945"
9796,400 E SOUTH WATER ST,CHICAGO,IL,60601,41.8866335193982,-87.61741342043217,"41.886633519398195, -87.61741342043217"
9797,400 E WATER ST,CHICAGO,IL,60601,,,"-,-"
9798,400 N DEARBORN ST,CHICAGO,IL,60654,41.88926952817214,-87.62973533104444,"41.88926952817214, -87.62973533104446"
9799,400 N LA SALLE DR,CHICAGO,IL,60610,41.88922537162015,-87.63267411498495,"41.88922537162015, -87.63267411498495"
9800,400 N LA SALLE DR,CHICAGO,IL,60654,41.88922537162015,-87.63267411498495,"41.88922537162015, -87.63267411498495"
9801,400 N MCCLURG CT,CHICAGO,IL,60611,41.88911847301037,-87.61775487651728,"41.88911847301037, -87.61775487651728"
9802,400 N MICHIGAN AVE,CHICAGO,IL,60611,41.88939788330036,-87.62439039457111,"41.88939788330036, -87.62439039457111"
9803,400 N NOBLE ST,CHICAGO,IL,60622,41.88905037360938,-87.66235914884983,"41.88905037360938, -87.66235914884983"
9804,400 N ORLEANS ST,CHICAGO,IL,60654,41.88917219233801,-87.6371099271468,"41.88917219233801, -87.6371099271468"
9805,400 N STATE ST,CHICAGO,IL,60654,41.88931871105875,-87.62815266789968,"41.88931871105875, -87.62815266789968"
9806,400 N WELLS ST,CHICAGO,IL,60654,41.88919802177085,-87.63415729667513,"41.889198021770845, -87.63415729667513"
9807,400 S CLARK ST,CHICAGO,IL,60605,41.876818253090505,-87.63089450000886,"41.876818253090505, -87.63089450000888"
9808,400 S FINANCIAL PL,CHICAGO,IL,60605,41.876797440785374,-87.63325591022408,"41.876797440785374, -87.63325591022408"
9809,400 S FINANCIAL,CHICAGO,IL,60605,41.876797440785374,-87.63325591022408,"41.876797440785374, -87.63325591022408"
9810,400 S LA SALLE ST,CHICAGO,IL,60605,41.876808320196034,-87.63191630640749,"41.87680832019603, -87.63191630640748"
9811,400 S MICHIGAN AVE,CHICAGO,IL,60605,41.87693801152278,-87.6244366179451,"41.87693801152278, -87.6244366179451"
9812,400 S WELLS ST,CHICAGO,IL,60607,41.876784831445576,-87.63383891021036,"41.87678483144558, -87.63383891021036"
9813,400 W 79TH ST,CHICAGO,IL,60620,41.750889068612274,-87.63429910703262,"41.750889068612274, -87.63429910703262"
9814,400 W DIVISION ST,CHICAGO,IL,60610,41.903902742746894,-87.6383708862405,"41.90390274274689, -87.6383708862405"
9815,400 W MADISON ST,CHICAGO,IL,60606,41.882007858778465,-87.6382454036153,"41.882007858778465, -87.63824540361531"
9816,400-404 E 83RD ST,CHICAGO,IL,60619,41.74392290638701,-87.61468748613066,"41.743922906387006, -87.61468748613066"
9817,400-410 N MICHIGAN AVE 120,CHICAGO,IL,60611,41.88939788330036,-87.62439039457111,"41.88939788330036, -87.62439039457111"
9818,4000 N O'HARE FIELD,CHICAGO,IL,60666,,,"-,-"
9819,4000 N OHARE AIRPORT,CHICAGO,IL,60666,,,"-,-"
9820,4000 N SHERIDAN RD,CHICAGO,IL,60613,41.95453268893165,-87.65469302487033,"41.95453268893165, -87.65469302487033"
9821,4000 N WESTERN AVE,CHICAGO,IL,60618,41.9540567135422,-87.68861447198546,"41.9540567135422, -87.68861447198545"
9822,4000 W 31ST ST,CHICAGO,IL,60623,41.83699117399426,-87.72441414759457,"41.836991173994264, -87.72441414759456"
9823,4000 W 40TH ST,CHICAGO,IL,60632,41.819200481011315,-87.7239214232097,"41.81920048101131, -87.7239214232097"
9824,4000 W 59TH ST,CHICAGO,IL,60629,41.78604516252968,-87.72302642597046,"41.786045162529675, -87.72302642597046"
9825,4000 W DIVERSEY AVE,CHICAGO,IL,60639,41.93189772314621,-87.72710503045386,"41.9318977231462, -87.72710503045386"
9826,4000 W GRAND AVE,CHICAGO,IL,60651,41.90625887086,-87.72635347636164,"41.90625887086, -87.72635347636164"
9827,4000 W PETERSON AVE,CHICAGO,IL,60646,41.99024418564742,-87.7287143910091,"41.99024418564742, -87.7287143910091"
9828,4000-4004 N SHERIDAN RD,CHICAGO,IL,60613,41.95453268893165,-87.65469302487033,"41.95453268893165, -87.65469302487033"
9829,4000-4006 N SOUTHPORT AVE,CHICAGO,IL,60613,41.95439962284546,-87.66436309454505,"41.95439962284545, -87.66436309454507"
9830,4000-4010 W DIVISION ST,CHICAGO,IL,60651,41.902779671122865,-87.72636902689327,"41.902779671122865, -87.72636902689327"
9831,4000-4010 W IRVING PARK RD,CHICAGO,IL,60641,41.95375687447515,-87.72769851312906,"41.95375687447515, -87.72769851312907"
9832,4001 E 106TH ST,CHICAGO,IL,60617,41.70258228222225,-87.52694017548113,"41.70258228222225, -87.52694017548112"
9833,4001 N BROADWAY,CHICAGO,IL,60613,41.954641593608706,-87.65042816119127,"41.9546415936087, -87.65042816119126"
9834,4001 W 59TH ST,CHICAGO,IL,60629,41.78582569362193,-87.72301907116594,"41.78582569362193, -87.72301907116594"
9835,4001 W ADAMS ST,CHICAGO,IL,60624,41.87786890675828,-87.72569910538914,"41.87786890675828, -87.72569910538914"
9836,4001 W IRVING PARK RD,CHICAGO,IL,60641,41.95353735686378,-87.72769518877321,"41.95353735686377, -87.72769518877321"
9837,4001 W JACKSON BLVD,CHICAGO,IL,60624,41.87697594883604,-87.72566593724504,"41.87697594883604, -87.72566593724505"
9838,4001 W LAWRENCE AVE,CHICAGO,IL,60630,41.968131784848424,-87.72808675595967,"41.96813178484842, -87.72808675595967"
9839,4001 W OGDEN,CHICAGO,IL,60623,41.850957959367854,-87.72477522322536,"41.850957959367854, -87.72477522322536"
9840,4001 W WASHINGTON BLVD,CHICAGO,IL,60624,41.88184591068643,-87.7258541523999,"41.88184591068643, -87.7258541523999"
9841,4002 -04004 W ADDISON ST,CHICAGO,IL,60641,41.9464808446566,-87.72756961596563,"41.9464808446566, -87.72756961596563"
9842,4002-04 N SOUTHPORT AVE FL,CHICAGO,IL,60613,41.95446338537809,-87.66436412867908,"41.95446338537809, -87.66436412867908"
9843,4003 W ARMITAGE AVE,CHICAGO,IL,60639,41.91705432233081,-87.72670903600199,"41.91705432233081, -87.72670903600198"
9844,4003 W FULLERTON AVE,CHICAGO,IL,60639,41.924372415570005,-87.72689204211686,"41.92437241557, -87.72689204211684"
9845,4003-05 W ARMITAGE AVE,CHICAGO,IL,60639,41.91705432233081,-87.72670903600199,"41.91705432233081, -87.72670903600198"
9846,4004 N SOUTHPORT AVE,CHICAGO,IL,60613,41.95452714791002,-87.6643651628143,"41.954527147910014, -87.66436516281432"
9847,4004 W ADDISON ST,CHICAGO,IL,60641,41.946479910536006,-87.7276443509631,"41.94647991053601, -87.7276443509631"
9848,4005 N BROADWAY,CHICAGO,IL,60613,41.95474491770697,-87.65049531048884,"41.95474491770697, -87.65049531048885"
9849,4005 W 26TH ST,CHICAGO,IL,60623,41.84414468925039,-87.7247782529381,"41.84414468925039, -87.7247782529381"
9850,4006 N MILWAUKEE AVE,CHICAGO,IL,60641,41.95349152168879,-87.74767513250521,"41.95349152168879, -87.7476751325052"
9851,4007 E 106TH ST,CHICAGO,IL,60617,41.70258056673329,-87.52664792871784,"41.70258056673329, -87.52664792871784"
9852,4007 W ARMITAGE AVE,CHICAGO,IL,60639,41.917051966932796,-87.72689273615505,"41.917051966932796, -87.72689273615504"
9853,4007 W MONTROSE AVE,CHICAGO,IL,60641,41.960833054883544,-87.7281373632458,"41.96083305488355, -87.72813736324582"
9854,4008 W ROSEMONT AVE,CHICAGO,IL,60646,41.995446645749816,-87.72932153283107,"41.995446645749816, -87.72932153283107"
9855,4008-4012 N LINCOLN AVE,CHICAGO,IL,60618,41.954581015413936,-87.67921526521636,"41.95458101541394, -87.67921526521634"
9856,4009 N ALBANY AVE BLDG,CHICAGO,IL,60618,41.954254596877064,-87.70543651028044,"41.95425459687706, -87.70543651028044"
9857,4009 N ALBANY AVE,CHICAGO,IL,60618,41.954254596877064,-87.70543651028044,"41.95425459687706, -87.70543651028044"
9858,4009 N ELSTON AVE,CHICAGO,IL,60618,41.95399669451661,-87.71937320043452,"41.953996694516604, -87.71937320043452"
9859,4009 N KEDZIE AVE,CHICAGO,IL,60618,41.954238251473825,-87.70787781706284,"41.95423825147382, -87.70787781706284"
9860,4009 W LAWRENCE AVE,CHICAGO,IL,60630,41.96812752502552,-87.7284282244989,"41.96812752502552, -87.72842822449891"
9861,401 E 103RD ST,CHICAGO,IL,60628,41.70720669695179,-87.61370307804555,"41.70720669695179, -87.61370307804555"
9862,401 E 111TH ST,CHICAGO,IL,60628,41.69262847127151,-87.61331405221671,"41.69262847127151, -87.6133140522167"
9863,401 E 69TH ST,CHICAGO,IL,60637,41.769231013145316,-87.61529069900276,"41.769231013145316, -87.61529069900276"
9864,401 E 75TH ST,CHICAGO,IL,60619,41.758299043741566,-87.61505468423182,"41.75829904374156, -87.61505468423182"
9865,401 E ILLINOIS ST,CHICAGO,IL,60611,41.89094361522157,-87.61754059260844,"41.89094361522157, -87.61754059260844"
9866,401 E ONTARIO ST,CHICAGO,IL,60611,41.893341296312244,-87.61758915120579,"41.893341296312244, -87.61758915120579"
9867,401 N LARAMIE AVE,CHICAGO,IL,60644,41.887869064154,-87.75519263581694,"41.887869064153996, -87.75519263581694"
9868,401 N MICHIGAN AVE,CHICAGO,IL,60611,41.88935425192819,-87.62410245624348,"41.88935425192819, -87.62410245624348"
9869,401 N MORGAN ST,CHICAGO,IL,60642,41.88903824289138,-87.65209006191905,"41.88903824289138, -87.65209006191907"
9870,401 N TRUMBULL AVE,CHICAGO,IL,60624,41.888412689483964,-87.71229513863726,"41.888412689483964, -87.71229513863726"
9871,401 N WABASH AVE,CHICAGO,IL,60611,41.88928401352933,-87.62654854794113,"41.889284013529334, -87.62654854794113"
9872,401 S CICERO AVE,CHICAGO,IL,60644,41.874957229692114,-87.74491858305609,"41.87495722969212, -87.74491858305608"
9873,401 S LA SALLE ST,CHICAGO,IL,60605,41.87681397302159,-87.63162266168106,"41.87681397302159, -87.63162266168106"
9874,401 S STATE ST,CHICAGO,IL,60605,41.87686736408027,-87.6275032991427,"41.87686736408027, -87.6275032991427"
9875,401 W BELMONT AVE,CHICAGO,IL,60657,41.94002308557274,-87.63960569772243,"41.94002308557274, -87.63960569772244"
9876,401 W ONTARIO ST,CHICAGO,IL,60654,41.893015951493396,-87.63877166686338,"41.893015951493396, -87.63877166686338"
9877,401-403 W FULLERTON PKWY,CHICAGO,IL,60614,41.92550053743645,-87.63917880349767,"41.92550053743645, -87.63917880349767"
9878,401-409 E 87TH ST BLDG,CHICAGO,IL,60619,41.73639447257047,-87.61444398048991,"41.73639447257047, -87.6144439804899"
9879,401-409 N MILWAUKEE AVE,CHICAGO,IL,60654,41.88915334947639,-87.64427853741104,"41.88915334947639, -87.64427853741105"
9880,401-419 W 95TH ST,CHICAGO,IL,60628,41.72148181092909,-87.63355138248717,"41.72148181092909, -87.63355138248717"
9881,4010 N WESTERN AVE,CHICAGO,IL,60618,41.954376063153155,-87.6886228782468,"41.95437606315316, -87.68862287824679"
9882,4010 W 79TH ST,CHICAGO,IL,60652,41.749672601881215,-87.72240198598159,"41.74967260188122, -87.72240198598159"
